pid,Step 45,Step 40,Step 35,Step 30,Step 25,Step 20,Step 15,Step 10,Step 5
4178,1.0,0.795,0.272,0.1814,0.1722,0.1488,0.1259,0.1234,0.10834
4179,1.0,0.551,0.4636,0.339,0.2152,0.1707,0.152,0.1415,0.138
4180,0.9995,0.741,0.5425,0.3599,0.1998,0.1484,0.1293,0.12164,0.1094
4181,1.0,0.843,0.508,0.3672,0.3743,0.3655,0.3276,0.2988,0.2327
4182,1.0,0.484,0.426,0.3826,0.3706,0.3518,0.316,0.2634,0.1678
4183,1.0,0.681,0.3835,0.2742,0.2937,0.253,0.2101,0.1758,0.1476
4184,1.0,0.6514,0.4465,0.3418,0.2732,0.2673,0.2776,0.2979,0.2776
4185,1.001,0.6865,0.419,0.3035,0.2627,0.2269,0.2003,0.1779,0.11926
4186,1.0,0.8164,0.6123,0.423,0.2812,0.2566,0.2177,0.2007,0.0871
4187,0.9995,0.517,0.342,0.2664,0.2427,0.2347,0.2299,0.2288,0.2233
4188,1.0,0.782,0.4045,0.2256,0.1847,0.1791,0.1775,0.1761,0.172
4189,1.0,0.7563,0.3914,0.3484,0.319,0.2893,0.258,0.2186,0.1686
4190,1.0,0.7583,0.4001,0.3335,0.304,0.292,0.2766,0.253,0.2344
4191,1.0,0.8213,0.6313,0.4873,0.2054,0.2214,0.2021,0.06113,0.1597
4192,1.0,0.631,0.391,0.286,0.222,0.197,0.1718,0.1522,0.1307
4193,1.0,0.8564,0.5415,0.3816,0.2866,0.183,0.1427,0.12225,0.07806
4194,1.0,0.863,0.658,0.4348,0.2874,0.187,0.153,0.1389,0.1328
4195,1.001,0.852,0.5312,0.471,0.4534,0.4355,0.3958,0.3308,0.2927
4196,0.9995,0.61,0.3748,0.326,0.2717,0.06213,0.0691,0.0681,0.06323
4197,1.0,0.9116,0.7656,0.62,0.508,0.4424,0.3982,0.3247,0.12164
4198,0.999,0.7974,0.3135,0.2727,0.1737,0.1697,0.162,0.152,0.1448
4199,1.001,0.836,0.5312,0.2668,0.2556,0.2507,0.2416,0.2252,0.2042
4200,1.0,0.8447,0.576,0.4253,0.2817,0.2311,0.2123,0.1909,0.1575
4201,1.001,0.8706,0.6,0.4407,0.3247,0.2373,0.1462,0.0754,0.03156
4202,1.0,0.8506,0.655,0.547,0.4978,0.4514,0.3806,0.3088,0.0978
4203,0.9995,0.809,0.676,0.5967,0.514,0.4297,0.3384,0.2255,0.1633
4204,1.0,0.8315,0.6055,0.5244,0.48,0.4458,0.4055,0.3665,0.2073
4205,1.0,0.819,0.442,0.2303,0.1917,0.2013,0.2008,0.1827,0.1075
4206,1.0,0.688,0.3494,0.2717,0.2251,0.1908,0.182,0.1968,0.1786
4207,1.0,0.8726,0.693,0.559,0.503,0.357,0.3708,0.4114,0.2812
4208,1.0,0.6,0.3467,0.2233,0.1594,0.1345,0.1287,0.1113,0.094
4209,1.0,0.792,0.616,0.5576,0.454,0.3525,0.3086,0.2607,0.179
4210,1.0,0.868,0.383,0.3071,0.28,0.277,0.2747,0.2445,0.1283
4211,0.9995,0.821,0.6255,0.4753,0.2039,0.0626,0.0459,0.0213,0.005714
4212,0.9995,0.7593,0.526,0.366,0.3076,0.2479,0.2,0.1393,0.08514
4213,1.0,0.732,0.447,0.2898,0.2352,0.2074,0.1841,0.1611,0.1421
4214,1.0,0.8843,0.698,0.461,0.3616,0.2666,0.2355,0.2043,0.1351
4215,1.0,0.7666,0.646,0.57,0.1642,0.1577,0.1465,0.143,0.1266
4216,1.0,0.7812,0.3433,0.1987,0.1421,0.1266,0.1255,0.125,0.10046
4217,1.001,0.7583,0.4143,0.2168,0.1873,0.1757,0.1412,0.12463,0.1208
4218,0.9995,0.8647,0.6724,0.5107,0.3748,0.2788,0.3171,0.2568,0.09717
4219,1.001,0.8765,0.584,0.355,0.216,0.1836,0.1982,0.1936,0.1909
4220,1.0,0.856,0.6655,0.529,0.4194,0.3335,0.2942,0.2502,0.2042
4221,1.001,0.86,0.6396,0.3423,0.2249,0.1652,0.152,0.1368,0.12384
4222,1.0,0.863,0.7173,0.1846,0.1685,0.1749,0.1826,0.1879,0.1808
4223,0.9995,0.862,0.6807,0.368,0.3142,0.2957,0.278,0.2491,0.2184
4224,0.999,0.7446,0.554,0.4497,0.3474,0.2427,0.1608,0.1126,0.07654
4225,1.001,0.8105,0.3652,0.208,0.198,0.1963,0.195,0.1105,0.07794
4226,1.0,0.7007,0.251,0.1611,0.1431,0.1442,0.145,0.1407,0.1271
4227,1.0,0.8384,0.4268,0.3628,0.3354,0.3098,0.276,0.223,0.1505
4228,1.001,0.833,0.611,0.503,0.4443,0.1707,0.139,0.1277,0.11206
4229,1.0,0.843,0.463,0.3042,0.262,0.2365,0.2262,0.2059,0.1649
4230,1.0,0.8545,0.6646,0.4133,0.3616,0.237,0.1935,0.171,0.1642
4231,1.0,0.8145,0.54,0.4697,0.1915,0.1631,0.1649,0.1512,0.1248
4232,1.001,0.8306,0.2104,0.1576,0.11597,0.10535,0.09033,0.04453,0.001884
4233,1.001,0.825,0.3296,0.2544,0.2079,0.1918,0.1914,0.1907,0.1815
4234,1.0,0.7524,0.5176,0.451,0.374,0.3286,0.3025,0.1748,0.1508
4235,1.001,0.912,0.79,0.5884,0.436,0.2734,0.2263,0.2041,0.04214
