pid,Step 45,Step 40,Step 35,Step 30,Step 25,Step 20,Step 15,Step 10,Step 5
4060,1.001,0.8345,0.4888,0.3281,0.2603,0.2225,0.1636,0.1298,0.0955
4061,1.0,0.8594,0.735,0.566,0.4846,0.4072,0.3577,0.3018,0.2092
4062,0.999,0.851,0.5938,0.3647,0.2247,0.1698,0.1606,0.1537,0.12317
4063,1.001,0.8667,0.5854,0.3875,0.2793,0.2155,0.1637,0.154,0.0953
4064,1.001,0.8784,0.596,0.4883,0.3435,0.2708,0.2319,0.1498,0.0569
4065,1.0,0.883,0.704,0.5386,0.4158,0.3638,0.3,0.2426,0.1718
4066,1.001,0.8286,0.4656,0.3267,0.2456,0.2268,0.216,0.196,0.1481
4067,1.0,0.8525,0.578,0.4524,0.3806,0.3298,0.2998,0.2654,0.2274
4068,0.9995,0.808,0.5205,0.3435,0.242,0.1862,0.1528,0.1071,0.0734
4069,0.9995,0.864,0.6646,0.4653,0.2888,0.2297,0.2034,0.1754,0.1564
4070,0.9995,0.877,0.635,0.4294,0.3093,0.2314,0.1846,0.1735,0.1644
4071,0.999,0.869,0.6323,0.4417,0.3398,0.2888,0.2281,0.1962,0.1
4072,1.001,0.872,0.689,0.5527,0.4292,0.3486,0.299,0.252,0.2095
4073,1.0,0.817,0.546,0.4302,0.3792,0.3235,0.2632,0.2004,0.10736
4074,1.0,0.8735,0.657,0.468,0.3364,0.254,0.215,0.1731,0.1318
4075,0.999,0.859,0.6313,0.3726,0.237,0.1929,0.1676,0.1475,0.1228
4076,0.9995,0.848,0.6533,0.432,0.345,0.242,0.2065,0.1697,0.1412
4077,1.0,0.85,0.656,0.4863,0.3557,0.2847,0.253,0.2249,0.1649
4078,0.999,0.8633,0.6816,0.559,0.4673,0.399,0.3462,0.2913,0.1392
4079,1.0,0.885,0.6895,0.5703,0.4873,0.4055,0.3362,0.2734,0.1539
4080,0.9995,0.837,0.4912,0.3557,0.2534,0.2112,0.155,0.1482,0.09784
4081,1.0,0.8164,0.6,0.4182,0.312,0.2283,0.1688,0.1523,0.135
4082,1.0,0.873,0.669,0.4888,0.3518,0.2812,0.2408,0.2142,0.08624
4083,1.0,0.8555,0.6045,0.3945,0.3193,0.292,0.2705,0.2316,0.1225
4084,0.9995,0.853,0.62,0.4126,0.334,0.279,0.2373,0.1743,0.177
4085,1.0,0.8247,0.525,0.3657,0.2915,0.2042,0.1722,0.1453,0.12354
4086,1.0,0.8823,0.665,0.5356,0.4458,0.3564,0.3013,0.1707,0.148
4087,1.0,0.8003,0.53,0.3857,0.287,0.1924,0.159,0.09064,0.07214
4088,1.0,0.841,0.6064,0.3445,0.2363,0.1982,0.1713,0.1477,0.1251
4089,1.0,0.845,0.564,0.4048,0.2842,0.2395,0.1993,0.182,0.11615
4090,1.0,0.85,0.6553,0.4822,0.3403,0.2507,0.2112,0.1794,0.1581
4091,1.0,0.884,0.71,0.5884,0.5264,0.4663,0.3894,0.2448,0.1738
4092,1.0,0.865,0.7026,0.5195,0.4253,0.338,0.2915,0.2413,0.2144
4093,1.0,0.865,0.6294,0.4746,0.3608,0.2805,0.1984,0.1432,0.1173
4094,1.0,0.872,0.6396,0.4302,0.3342,0.2644,0.199,0.1577,0.135
4095,1.001,0.8306,0.5337,0.352,0.295,0.262,0.2272,0.1982,0.148
4096,1.0,0.853,0.6045,0.457,0.328,0.2534,0.2179,0.1873,0.1327
4097,0.9995,0.8145,0.628,0.5093,0.4368,0.3657,0.3083,0.2654,0.1987
4098,0.9995,0.887,0.7075,0.5503,0.4475,0.3164,0.1967,0.1267,0.08466
4099,1.0,0.8364,0.5796,0.3672,0.2356,0.1453,0.11005,0.07666,0.0515
4100,1.0,0.841,0.571,0.3435,0.2737,0.2498,0.2079,0.1711,0.1309
4101,1.001,0.8223,0.5615,0.4116,0.2998,0.2417,0.2245,0.2148,0.1804
4102,1.001,0.8096,0.621,0.4058,0.3142,0.255,0.2052,0.1691,0.1304
4103,1.001,0.8545,0.634,0.4988,0.2534,0.2192,0.2064,0.1868,0.1565
4104,1.001,0.8643,0.6543,0.459,0.3047,0.2397,0.2125,0.1898,0.0943
4105,1.001,0.863,0.67,0.4758,0.3381,0.166,0.1163,0.1001,0.0869
4106,1.001,0.8574,0.606,0.4407,0.3354,0.268,0.241,0.2042,0.163
4107,1.001,0.5264,0.3323,0.251,0.2089,0.2014,0.1812,0.153,0.11926
4108,1.0,0.8857,0.689,0.4998,0.3696,0.3074,0.2542,0.1648,0.1046
4109,1.001,0.845,0.593,0.402,0.2815,0.2346,0.1849,0.1525,0.1503
4110,1.0,0.861,0.637,0.397,0.2267,0.1927,0.1799,0.1843,0.1804
4111,1.001,0.84,0.6255,0.4473,0.359,0.2883,0.2249,0.1917,0.1498
4112,1.001,0.8574,0.691,0.563,0.4377,0.2852,0.1421,0.07446,0.0722
4113,1.001,0.874,0.6567,0.5693,0.478,0.4045,0.3496,0.3037,0.2128
4114,1.0,0.8477,0.591,0.3762,0.2603,0.1843,0.1348,0.09436,0.06964
4115,1.0,0.862,0.651,0.4146,0.2544,0.2207,0.2211,0.208,0.1836
4116,0.9995,0.82,0.554,0.4004,0.299,0.2242,0.1865,0.1709,0.1644
4117,1.0,0.7104,0.5376,0.3474,0.2194,0.1986,0.2035,0.19,0.1783
4118,1.001,0.8667,0.6636,0.501,0.3774,0.3013,0.2445,0.187,0.1547
4119,1.0,0.871,0.589,0.4229,0.3506,0.321,0.2578,0.1953,0.1421
4120,1.0,0.8545,0.62,0.433,0.321,0.252,0.2148,0.1575,0.1074
4121,1.001,0.8164,0.517,0.3374,0.3032,0.2384,0.143,0.0947,0.08795
4122,1.0,0.8193,0.4392,0.2878,0.2015,0.1685,0.1453,0.1365,0.06107
4123,1.0,0.871,0.6123,0.4436,0.3948,0.3638,0.3164,0.225,0.1576
4124,1.0,0.901,0.5215,0.3896,0.2883,0.1705,0.11334,0.01677,0.01901
4125,1.0,0.88,0.6523,0.416,0.3064,0.2487,0.2021,0.1704,0.0752
4126,1.001,0.8027,0.6235,0.4946,0.4116,0.3503,0.2769,0.2274,0.1687
4127,1.0,0.806,0.38,0.2942,0.2563,0.206,0.1475,0.1007,0.09546
4128,0.9995,0.854,0.6704,0.4924,0.335,0.2595,0.2344,0.2122,0.1897
4129,0.999,0.888,0.733,0.603,0.486,0.374,0.3198,0.3264,0.1654
4130,1.0,0.8267,0.5283,0.3782,0.3137,0.2637,0.2134,0.1752,0.1372
4131,1.0,0.8555,0.6616,0.5156,0.4302,0.3564,0.2708,0.2205,0.157
4132,1.0,0.87,0.5586,0.4292,0.3152,0.2605,0.246,0.2292,0.206
4133,1.0,0.709,0.412,0.268,0.2068,0.1658,0.1516,0.1313,0.1129
4134,1.0,0.8745,0.578,0.3706,0.2896,0.2211,0.1847,0.1483,0.02925
4135,1.001,0.8696,0.662,0.534,0.4453,0.3237,0.2825,0.2333,0.1786
4136,0.999,0.86,0.6104,0.4448,0.3362,0.263,0.1963,0.1733,0.1081
4137,1.0,0.8413,0.644,0.4458,0.3076,0.244,0.1759,0.169,0.1501
4138,0.9995,0.8276,0.4834,0.3323,0.266,0.216,0.192,0.179,0.1812
4139,1.0,0.85,0.574,0.4443,0.3875,0.3516,0.304,0.2318,0.1532
4140,1.0,0.8457,0.6616,0.5186,0.3418,0.2566,0.205,0.126,0.0357
4141,1.0,0.7603,0.5376,0.414,0.3196,0.2423,0.194,0.1472,0.1014
4142,0.999,0.817,0.555,0.3298,0.2534,0.2155,0.1841,0.1742,0.1515
4143,1.0,0.8457,0.6577,0.545,0.4668,0.4075,0.332,0.2798,0.2191
4144,0.9995,0.8687,0.6987,0.595,0.4744,0.3433,0.2477,0.2083,0.1351
4145,1.0,0.8257,0.4946,0.3247,0.2479,0.2184,0.2069,0.166,0.10754
4146,1.0,0.8135,0.542,0.4272,0.3123,0.1686,0.1614,0.1263,0.10034
4147,1.0,0.905,0.7354,0.4438,0.376,0.34,0.3203,0.2595,0.2014
4148,0.999,0.9106,0.7656,0.6006,0.4802,0.3997,0.3506,0.3142,0.2135
4149,1.001,0.8047,0.562,0.3975,0.2598,0.2042,0.1589,0.12445,0.0958
4150,1.0,0.8726,0.6304,0.3708,0.1681,0.06445,0.05127,0.04736,0.04437
4151,1.001,0.8584,0.6245,0.463,0.364,0.2852,0.2382,0.1942,0.1401
4152,1.0,0.8843,0.7124,0.5347,0.4094,0.312,0.2499,0.1694,0.1371
4153,1.0,0.833,0.5933,0.3445,0.244,0.2302,0.2031,0.1375,0.1236
4154,0.9995,0.8613,0.642,0.4097,0.3018,0.2196,0.1943,0.1718,0.1467
4155,1.0,0.6123,0.4536,0.3076,0.2417,0.2003,0.188,0.176,0.1578
4156,1.0,0.8564,0.6084,0.413,0.3403,0.2546,0.1932,0.1637,0.106
4157,1.0,0.8945,0.7095,0.5293,0.3796,0.283,0.2257,0.1844,0.1282
4158,1.001,0.8516,0.62,0.4377,0.332,0.2322,0.2102,0.2012,0.1658
4159,0.9995,0.818,0.57,0.4238,0.347,0.2964,0.2399,0.1936,0.1444
4160,1.0,0.852,0.646,0.4912,0.3735,0.3022,0.2612,0.2164,0.1066
4161,1.0,0.8477,0.666,0.5312,0.421,0.3638,0.3196,0.2783,0.2441
4162,1.0,0.864,0.628,0.462,0.3284,0.2393,0.229,0.1963,0.1686
4163,0.9995,0.859,0.646,0.503,0.3875,0.3167,0.2632,0.2146,0.1696
4164,0.9995,0.762,0.5454,0.4048,0.3442,0.3103,0.2693,0.2124,0.1703
4165,1.0,0.8804,0.691,0.5195,0.4075,0.2854,0.2585,0.1917,0.1472
4166,0.999,0.861,0.6704,0.5063,0.3992,0.3276,0.2834,0.2218,0.158
4167,1.0,0.815,0.5938,0.4631,0.3574,0.2788,0.2272,0.1896,0.1534
4168,1.0,0.846,0.6724,0.527,0.47,0.4167,0.3613,0.2937,0.2491
4169,0.9995,0.825,0.6294,0.5327,0.4604,0.4094,0.3457,0.2603,0.178
4170,1.0,0.885,0.711,0.5527,0.4207,0.3489,0.3132,0.2429,0.1522
4171,0.9995,0.818,0.513,0.4092,0.3154,0.2303,0.1705,0.1274,0.1053
4172,1.0,0.8667,0.6875,0.5684,0.4844,0.387,0.2893,0.247,0.1918
4173,1.0,0.8105,0.5474,0.3904,0.325,0.2827,0.2152,0.1991,0.1754
4174,1.0,0.828,0.588,0.4158,0.312,0.2402,0.18,0.1421,0.1346
4175,1.0,0.825,0.5845,0.4326,0.3318,0.2423,0.214,0.1895,0.14
4176,1.001,0.8027,0.4683,0.3245,0.1718,0.1329,0.1124,0.11145,0.0833
4177,1.0,0.8306,0.676,0.507,0.4084,0.3494,0.2339,0.2135,0.2075
4178,1.0,0.868,0.6416,0.4844,0.4,0.3284,0.2886,0.2382,0.1287
4179,0.9995,0.853,0.5884,0.369,0.2544,0.1945,0.1461,0.1415,0.1049
4180,1.0,0.8784,0.67,0.4753,0.3872,0.319,0.2717,0.174,0.149
