pid,Step 45,Step 40,Step 35,Step 30,Step 25,Step 20,Step 15,Step 10,Step 5
1569,0.9995,0.887,0.6943,0.502,0.3145,0.2151,0.1086,0.05478,0.0503
1570,1.001,0.89,0.733,0.6055,0.485,0.3186,0.2078,0.1064,0.0848
1571,1.0,0.852,0.604,0.4329,0.2922,0.1962,0.08905,0.0668,0.04233
1572,1.0,0.9155,0.753,0.559,0.309,0.1932,0.1292,0.0851,0.06088
1573,0.9995,0.8403,0.652,0.422,0.302,0.2073,0.1342,0.1002,0.0837
1574,1.0,0.912,0.759,0.578,0.414,0.284,0.1643,0.11615,0.073
1575,1.0,0.8945,0.7285,0.4358,0.3806,0.3384,0.1846,0.1313,0.0994
1576,1.0,0.911,0.734,0.5513,0.447,0.3547,0.2311,0.2021,0.1564
1577,1.0,0.5415,0.4033,0.3105,0.2825,0.2323,0.1635,0.1063,0.08417
1578,1.001,0.8633,0.6846,0.509,0.2683,0.1903,0.1605,0.123,0.089
1579,1.001,0.7812,0.5454,0.3894,0.29,0.1755,0.1461,0.1343,0.0683
1580,1.0,0.909,0.7563,0.621,0.4868,0.3608,0.2554,0.1298,0.0839
1581,1.0,0.8877,0.7144,0.5625,0.3694,0.2544,0.1731,0.09015,0.0708
1582,1.001,0.912,0.768,0.619,0.4912,0.313,0.1953,0.1274,0.11115
1583,1.0,0.914,0.755,0.542,0.4282,0.2751,0.2101,0.1417,0.1355
1584,1.0,0.9116,0.7666,0.6323,0.496,0.314,0.2361,0.1738,0.1305
1585,1.0,0.9175,0.763,0.596,0.4697,0.3242,0.2109,0.133,0.11066
1586,1.0,0.861,0.62,0.3796,0.2349,0.1914,0.1342,0.095,0.075
1587,0.9995,0.886,0.5977,0.2837,0.2278,0.1436,0.1173,0.06726,0.0465
1588,1.0,0.8887,0.6816,0.4495,0.3206,0.2585,0.1924,0.1559,0.11304
1589,1.0,0.927,0.812,0.687,0.5474,0.3828,0.2517,0.2063,0.1447
1590,1.001,0.8716,0.653,0.3542,0.2712,0.2163,0.156,0.11957,0.0953
1591,1.001,0.9194,0.7915,0.6177,0.4954,0.3257,0.272,0.2091,0.1422
1592,1.0,0.8833,0.705,0.4834,0.3196,0.2056,0.171,0.1324,0.0631
1593,1.0,0.9004,0.682,0.4746,0.3638,0.297,0.2473,0.2026,0.1559
1594,0.9995,0.8906,0.686,0.5244,0.405,0.371,0.2634,0.1799,0.0894
1595,0.9995,0.8936,0.634,0.4104,0.2974,0.222,0.1589,0.0964,0.06885
1596,1.0,0.799,0.5005,0.4055,0.3098,0.1981,0.1381,0.114,0.1002
1597,1.0,0.8955,0.7026,0.4907,0.2678,0.205,0.1433,0.1206,0.098
1598,1.0,0.917,0.7847,0.644,0.5293,0.3806,0.1483,0.1323,0.0964
1599,1.001,0.8916,0.6855,0.5327,0.369,0.235,0.1858,0.1232,0.10846
1600,0.999,0.9077,0.7476,0.5977,0.4,0.324,0.2128,0.12024,0.1117
1601,1.0,0.899,0.731,0.587,0.4614,0.2659,0.1997,0.1731,0.11194
1602,1.0,0.906,0.7134,0.5347,0.357,0.26,0.1802,0.1825,0.1481
1603,1.0,0.893,0.71,0.484,0.2441,0.2079,0.1785,0.1365,0.11163
1604,0.9995,0.8823,0.676,0.5024,0.4119,0.277,0.1907,0.1373,0.1042
1605,1.001,0.8687,0.589,0.4753,0.4033,0.2515,0.1621,0.1406,0.11444
1606,1.001,0.9077,0.7534,0.5513,0.3867,0.2654,0.173,0.1265,0.1066
1607,1.0,0.828,0.6543,0.51,0.3833,0.2203,0.1337,0.1028,0.0898
1608,0.9995,0.8887,0.727,0.563,0.4106,0.3242,0.21,0.1682,0.1252
1609,1.0,0.913,0.7363,0.554,0.4211,0.3286,0.2249,0.1631,0.1188
1610,1.001,0.8647,0.714,0.575,0.4128,0.2462,0.1935,0.1427,0.1279
1611,1.0,0.886,0.6797,0.4778,0.3052,0.2245,0.1974,0.1744,0.1222
1612,1.0,0.8984,0.759,0.6216,0.5264,0.332,0.2089,0.1797,0.1394
1613,1.0,0.917,0.7603,0.5825,0.3828,0.278,0.2203,0.1432,0.11487
1614,0.9995,0.9014,0.729,0.549,0.4246,0.3367,0.2273,0.1451,0.1307
1615,1.001,0.9023,0.723,0.5386,0.3816,0.273,0.1755,0.1416,0.11163
1616,1.0,0.882,0.7,0.5005,0.352,0.276,0.2087,0.1804,0.1522
1617,1.0,0.9087,0.7607,0.61,0.485,0.4077,0.3435,0.2421,0.1534
1618,1.001,0.9014,0.727,0.574,0.4302,0.2856,0.1722,0.1295,0.11444
1619,1.0,0.9106,0.7373,0.567,0.3555,0.2898,0.2194,0.1133,0.06573
1620,1.0,0.916,0.7705,0.608,0.472,0.3574,0.2615,0.1927,0.11487
1621,1.0,0.8774,0.6216,0.4875,0.3752,0.2258,0.169,0.1071,0.0892
1622,1.0,0.914,0.7666,0.5337,0.3289,0.2456,0.2053,0.1526,0.1039
1623,1.0,0.8726,0.6514,0.4456,0.2993,0.2119,0.1493,0.1168,0.1065
1624,1.001,0.895,0.7437,0.509,0.2703,0.1621,0.12164,0.0821,0.0737
1625,0.9995,0.895,0.711,0.496,0.3452,0.2001,0.1672,0.1121,0.0891
1626,1.0,0.9155,0.7646,0.595,0.425,0.3213,0.2046,0.1276,0.1056
1627,1.0,0.904,0.7363,0.532,0.3904,0.2405,0.1655,0.1415,0.08374
1628,1.0,0.9053,0.726,0.5186,0.3223,0.2559,0.1819,0.1489,0.1216
1629,1.001,0.905,0.7095,0.495,0.3657,0.2688,0.1674,0.1259,0.09735
1630,1.0,0.9067,0.777,0.5913,0.3547,0.2754,0.1931,0.1443,0.1214
1631,0.9995,0.899,0.7324,0.497,0.3098,0.2064,0.12384,0.10956,0.0856
1632,1.001,0.9087,0.7603,0.565,0.363,0.2664,0.1782,0.139,0.1084
1633,0.9995,0.873,0.6772,0.48,0.3145,0.1934,0.1389,0.116,0.0729
1634,0.9995,0.9033,0.7227,0.5225,0.3096,0.219,0.1582,0.1272,0.11017
1635,1.0,0.912,0.778,0.5483,0.4082,0.3208,0.2588,0.1471,0.0842
1636,1.0,0.8516,0.6914,0.542,0.397,0.1987,0.1559,0.1161,0.10767
1637,0.9995,0.8945,0.7295,0.5293,0.37,0.2563,0.209,0.181,0.1578
1638,1.001,0.88,0.6943,0.5347,0.4438,0.3071,0.2324,0.146,0.1113
1639,1.0,0.907,0.745,0.567,0.2355,0.1674,0.132,0.11206,0.05405
1640,0.9995,0.9097,0.7446,0.4597,0.308,0.2113,0.198,0.1616,0.133
1641,1.0,0.915,0.754,0.5674,0.4182,0.3308,0.2257,0.1826,0.1357
1642,1.0,0.905,0.7754,0.6562,0.4912,0.3174,0.2487,0.181,0.1431
1643,1.001,0.884,0.669,0.4773,0.315,0.2178,0.1461,0.0878,0.06824
1644,1.001,0.9165,0.786,0.59,0.3962,0.295,0.1808,0.1266,0.11945
1645,1.0,0.9126,0.7534,0.6167,0.4722,0.2737,0.2395,0.1383,0.1066
1646,1.0,0.9155,0.7827,0.636,0.4963,0.3123,0.2452,0.1968,0.1586
1647,1.0,0.92,0.7627,0.6045,0.4492,0.276,0.1284,0.11346,0.09796
1648,1.0,0.829,0.6777,0.342,0.2307,0.2014,0.1641,0.1262,0.077
1649,0.9995,0.897,0.686,0.4792,0.3708,0.2632,0.1487,0.0972,0.0777
1650,1.0,0.9106,0.7334,0.581,0.4333,0.3074,0.2454,0.1921,0.05975
1651,1.0,0.9,0.749,0.5923,0.2988,0.1964,0.1445,0.111,0.10565
1652,1.001,0.905,0.756,0.5815,0.401,0.2527,0.1646,0.1293,0.08826
1653,1.001,0.8726,0.688,0.4587,0.3257,0.2074,0.1564,0.1168,0.086
1654,0.9995,0.9077,0.6597,0.524,0.4365,0.3032,0.1488,0.0959,0.08844
1655,1.0,0.843,0.608,0.5156,0.2937,0.1809,0.1586,0.13,0.1342
1656,1.0,0.9106,0.772,0.616,0.3945,0.2678,0.1926,0.1371,0.0707
