pid,Step 45,Step 40,Step 35,Step 30,Step 25,Step 20,Step 15,Step 10,Step 5
4000,0.0010345624759793282,0.005156325176358223,0.012080935761332512,0.017294621095061302,0.01986929029226303,0.025637689977884293,0.034975528717041016,0.04854952171444893,0.0637936219573021
4001,0.0011303545907139778,0.0032788990065455437,0.005517080891877413,0.009576624259352684,0.014206251129508018,0.017602188512682915,0.020082347095012665,0.024213697761297226,0.04428090900182724
4002,0.0012210062704980373,0.004076401703059673,0.007285427302122116,0.012504298239946365,0.01834918186068535,0.019255075603723526,0.02303124964237213,0.028147097676992416,0.04760001599788666
4003,0.0016401802422478795,0.00553728686645627,0.008847731165587902,0.01065991073846817,0.016451265662908554,0.02340918406844139,0.04217465594410896,0.05013730749487877,0.07879779487848282
4004,0.0012451561633497477,0.0029954276978969574,0.005224930588155985,0.010876316577196121,0.026749765500426292,0.04451156407594681,0.06798749417066574,0.13375824689865112,0.16255657374858856
4005,0.0007922955555841327,0.002350207418203354,0.004530088044703007,0.006380360573530197,0.007787827402353287,0.00933594349771738,0.01316800620406866,0.02473175711929798,0.2999022305011749
4006,0.0014543043216690421,0.005204068496823311,0.007954013533890247,0.012227035127580166,0.017398221418261528,0.021671555936336517,0.02412966638803482,0.02408413402736187,0.05631347373127937
4007,0.0009811089839786291,0.0027453370857983828,0.006333516910672188,0.009117727167904377,0.011038033291697502,0.013291066512465477,0.017078209668397903,0.024164676666259766,0.038016676902770996
4008,0.001065623015165329,0.0030509051866829395,0.007857680320739746,0.017837706953287125,0.028034217655658722,0.04015957936644554,0.04846631735563278,0.05341184884309769,0.08917143940925598
4009,0.000985602498985827,0.004815592430531979,0.015827346593141556,0.029611732810735703,0.06724192202091217,0.08357008546590805,0.08556687831878662,0.08457854390144348,0.08347901701927185
4010,0.0008926729205995798,0.0031663323752582073,0.013870332390069962,0.022045081481337547,0.025539372116327286,0.028006628155708313,0.031355179846286774,0.03496473655104637,0.050597433000802994
4011,0.0009782632114365697,0.0022399097215384245,0.004086291883140802,0.007439489476382732,0.021588508039712906,0.040105145424604416,0.07358764857053757,0.10449501872062683,0.12695719301700592
4012,0.0011429754085838795,0.004452716093510389,0.010770173743367195,0.016292495653033257,0.027690313756465912,0.04050181806087494,0.052022069692611694,0.06749363243579865,0.09607487171888351
4013,0.0013680780539289117,0.005528319627046585,0.011584370397031307,0.019624391570687294,0.028090666979551315,0.03476867079734802,0.043993089348077774,0.05172499641776085,0.061593178659677505
4014,0.0010815291898325086,0.003712221747264266,0.009058852680027485,0.0183278676122427,0.0278051495552063,0.039339445531368256,0.05054480582475662,0.059103742241859436,0.06771056354045868
4015,0.0010967915877699852,0.0038005090318620205,0.006013487931340933,0.018529247492551804,0.026483215391635895,0.040590450167655945,0.05154423788189888,0.06436774134635925,0.04777928814291954
4016,0.0006490418454632163,0.0014128957409411669,0.0028954518493264914,0.004982462618499994,0.008578205481171608,0.014650946483016014,0.02051539346575737,0.03364453464746475,0.04301697760820389
4017,0.0009095130953937769,0.0028127445839345455,0.006945410743355751,0.013807142153382301,0.02193557284772396,0.029051441699266434,0.034818053245544434,0.050901517271995544,0.08236096054315567
4018,0.0011048968881368637,0.0034669586457312107,0.007333261892199516,0.011067915707826614,0.015982091426849365,0.021391509100794792,0.025794724002480507,0.050044625997543335,0.07356587052345276
4019,0.0009584743529558182,0.002924427855759859,0.006558419205248356,0.008940363302826881,0.012367754243314266,0.01687653549015522,0.025500422343611717,0.0331442691385746,0.05533885210752487
4020,0.000825335388071835,0.002054358832538128,0.0040863314643502235,0.007651890628039837,0.013011045753955841,0.018806420266628265,0.023720933124423027,0.02498840168118477,0.029122624546289444
4021,0.0013322161976248026,0.006286229472607374,0.010838499292731285,0.016294732689857483,0.022022930905222893,0.02794896811246872,0.036008596420288086,0.045493170619010925,0.06416233628988266
4022,0.0010186143917962909,0.003128274343907833,0.007770456373691559,0.01510896161198616,0.020800001919269562,0.026071883738040924,0.033474914729595184,0.03954872861504555,0.04328063130378723
4023,0.0026344803627580404,0.015385918319225311,0.047288864850997925,0.11769814789295197,0.24220004677772522,0.3264022171497345,0.39695829153060913,0.5099774599075317,0.5719842314720154
4024,0.002139670541509986,0.007818587124347687,0.022636760026216507,0.06847704946994781,0.1379024088382721,0.1909734606742859,0.23591409623622894,0.3430958688259125,0.5947169065475464
4025,0.001136596081778407,0.0035405114758759737,0.023805081844329834,0.045538902282714844,0.07067082077264786,0.08183049410581589,0.1047099307179451,0.13357838988304138,0.20960554480552673
4026,0.0015834725927561522,0.005820899736136198,0.01349680870771408,0.02268313802778721,0.030559919774532318,0.038086164742708206,0.04866868630051613,0.07447855174541473,0.09077908098697662
4027,0.001191589399240911,0.003430827520787716,0.014287853613495827,0.025522157549858093,0.03252111375331879,0.03775809332728386,0.04192405194044113,0.044453710317611694,0.048138927668333054
4028,0.001559506868943572,0.008665412664413452,0.022308263927698135,0.031773343682289124,0.034222301095724106,0.0448882058262825,0.058756373822689056,0.0752943605184555,0.10759343206882477
4029,0.001038205111399293,0.0028014881536364555,0.005556034855544567,0.01146845892071724,0.017732733860611916,0.023874133825302124,0.028018156066536903,0.09707173705101013,0.5356384515762329
4030,0.0008041971013881266,0.0023069139569997787,0.005885832943022251,0.01805262267589569,0.026122715324163437,0.03092171624302864,0.03839278593659401,0.06079397350549698,0.16949376463890076
4031,0.0008449546294286847,0.003641599090769887,0.015337824821472168,0.03619495406746864,0.046037521213293076,0.05815821886062622,0.07884731143712997,0.08730003982782364,0.16525980830192566
4032,0.0009208377450704575,0.002709265798330307,0.006824985146522522,0.01187371090054512,0.017833774909377098,0.025052519515156746,0.032338447868824005,0.038848698139190674,0.05317173898220062
4033,0.0010722391307353973,0.002786224940791726,0.005232668481767178,0.010111786425113678,0.10156019032001495,0.10553564131259918,0.13428208231925964,0.17098116874694824,0.20252913236618042
4034,0.0029805144295096397,0.006383592262864113,0.008750639855861664,0.012057071551680565,0.014359082095324993,0.017558913677930832,0.022260114550590515,0.03197937086224556,0.03386383876204491
4035,0.0012755509233102202,0.004057344514876604,0.009144533425569534,0.012958665378391743,0.027887292206287384,0.03720320016145706,0.04341112822294235,0.0474722683429718,0.05363145098090172
4036,0.0017658332362771034,0.005226345267146826,0.0093264514580369,0.01401497982442379,0.020880410447716713,0.02698453888297081,0.03429432958364487,0.04210148751735687,0.06939159333705902
4037,0.0009603555081412196,0.002779262838885188,0.00815372820943594,0.022086117416620255,0.04646046459674835,0.06740365922451019,0.09516819566488266,0.13457439839839935,0.37020444869995117
4038,0.0012070974335074425,0.0032244441099464893,0.004948355723172426,0.009848495945334435,0.01528167724609375,0.021865034475922585,0.030131883919239044,0.041279666125774384,0.059400759637355804
4039,0.0006488143699243665,0.001277719740755856,0.0018615436274558306,0.003143977839499712,0.004715879447758198,0.007287091575562954,0.017435766756534576,0.070243239402771,0.2933627963066101
4040,0.0010379005689173937,0.003779737977311015,0.007062961813062429,0.011488698422908783,0.016006723046302795,0.019256552681326866,0.022920606657862663,0.02938668429851532,0.036506831645965576
4041,0.0011634711408987641,0.0032552918419241905,0.010559223592281342,0.02744240313768387,0.03801111876964569,0.049242787063121796,0.05605670064687729,0.06706280261278152,0.07274101674556732
4042,0.0026506062131375074,0.007867146283388138,0.011040314100682735,0.016824303194880486,0.023612793534994125,0.03240286558866501,0.0472269281744957,0.05195610225200653,0.06433616578578949
4043,0.0012005663011223078,0.0033302861265838146,0.007066529244184494,0.018983513116836548,0.03987763822078705,0.057774126529693604,0.07928299158811569,0.10064633190631866,0.26911497116088867
4044,0.0007756166160106659,0.002234740648418665,0.004341944120824337,0.0079647870734334,0.022479288280010223,0.02629922516644001,0.028155561536550522,0.03259258717298508,0.04982522502541542
4045,0.000528729404322803,0.0016141588566824794,0.00378407328389585,0.00836973823606968,0.01510964147746563,0.02381715178489685,0.03292404115200043,0.03978484869003296,0.050047099590301514
4046,0.0011045270366594195,0.007758797146379948,0.026366347447037697,0.04303925484418869,0.06175116077065468,0.07582932710647583,0.07991422712802887,0.07962027192115784,0.08014023303985596
4047,0.0008152302470989525,0.002077821409329772,0.0031655023340135813,0.004633195698261261,0.006896570790559053,0.011297625489532948,0.017848484218120575,0.029398735612630844,0.04699638858437538
4048,0.0011353141162544489,0.004903187043964863,0.00990274827927351,0.015332583338022232,0.02351588010787964,0.0346962995827198,0.0709545910358429,0.12454523146152496,0.18373426795005798
4049,0.0009516979334875941,0.0029809116385877132,0.01384549681097269,0.01997917890548706,0.025115808472037315,0.03247600048780441,0.035437121987342834,0.04480281099677086,0.09320493787527084
4050,0.0011409699218347669,0.0032288271468132734,0.00910777784883976,0.018676109611988068,0.0364261120557785,0.08601556718349457,0.136369988322258,0.2759833335876465,0.5255993604660034
4051,0.0009625374805182219,0.00988645851612091,0.02698454074561596,0.04811295494437218,0.0752205103635788,0.08923469483852386,0.09750069677829742,0.11522714048624039,0.12464819848537445
4052,0.0009161208290606737,0.006007879041135311,0.021487273275852203,0.041132714599370956,0.052701614797115326,0.05912457033991814,0.06296949833631516,0.07011164724826813,0.07291627675294876
4053,0.002992982743307948,0.009258892387151718,0.017099501565098763,0.02700359933078289,0.06933937221765518,0.08799748867750168,0.08857445418834686,0.08801233768463135,0.12283272296190262
4054,0.0013466532109305263,0.005736145190894604,0.014195840805768967,0.03776394575834274,0.061849188059568405,0.0808907002210617,0.11571784317493439,0.14136260747909546,0.49194952845573425
4055,0.002393459202721715,0.012896111235022545,0.0192680973559618,0.02410094439983368,0.03253469243645668,0.03810645639896393,0.04252415522933006,0.04558383300900459,0.046462532132864
4056,0.0008500709664076567,0.0017381157958880067,0.003124069655314088,0.005031926091760397,0.007104352116584778,0.009178467094898224,0.015909891575574875,0.024757832288742065,0.44468775391578674
4057,0.0011673340341076255,0.006124214269220829,0.013326704502105713,0.020320964977145195,0.026470819488167763,0.031745586544275284,0.03767603263258934,0.06891363114118576,0.11616725474596024
4058,0.0013598358491435647,0.0043532573617994785,0.009776018559932709,0.019472982734441757,0.04278908297419548,0.060264766216278076,0.08023875951766968,0.11918172240257263,0.4814005494117737
4059,0.002053077332675457,0.009155528619885445,0.03104606457054615,0.0774388462305069,0.10697759687900543,0.1317213475704193,0.19823066890239716,0.6050921678543091,0.8255741596221924
4060,0.0009514315170235932,0.0022675718646496534,0.0064427354373037815,0.025351598858833313,0.036078326404094696,0.05024470016360283,0.0666574239730835,0.0838475376367569,0.22321036458015442
4061,0.0010782120516523719,0.003016609698534012,0.0071126315742731094,0.030783914029598236,0.048793137073516846,0.06631346791982651,0.08775366842746735,0.11522176861763,0.18601621687412262
4062,0.004340456333011389,0.022759631276130676,0.05399676039814949,0.06421273201704025,0.0748191773891449,0.08616002649068832,0.09742854535579681,0.1018323004245758,0.12849268317222595
4063,0.0018708615098148584,0.009702250361442566,0.019491225481033325,0.029707111418247223,0.042686037719249725,0.08175081759691238,0.10567530989646912,0.1262604147195816,0.16144102811813354
4064,0.0009044347098097205,0.0024037989787757397,0.004633451346307993,0.01237047091126442,0.023102272301912308,0.02954958751797676,0.03246653079986572,0.034464120864868164,0.03765418753027916
4065,0.0009419592097401619,0.0021827956661581993,0.004938122816383839,0.013640014454722404,0.03025372326374054,0.05177125334739685,0.06596984714269638,0.06862689554691315,0.11218979954719543
4066,0.0009660637588240206,0.01273738406598568,0.045567240566015244,0.06790544092655182,0.0879470556974411,0.10163383930921555,0.11334767192602158,0.12579110264778137,0.16460490226745605
4067,0.0008680758764967322,0.002059691119939089,0.00435534305870533,0.007963081821799278,0.011873465962707996,0.014477640390396118,0.01651335507631302,0.019574273377656937,0.029048997908830643
4068,0.000946687301620841,0.0025188501458615065,0.00636814720928669,0.012654835358262062,0.027904793620109558,0.06952616572380066,0.07810016721487045,0.08841027319431305,0.12475703656673431
4069,0.0006644360837526619,0.001685344148427248,0.0031567267142236233,0.005710335448384285,0.007200285792350769,0.009935250505805016,0.013847327791154385,0.05908840894699097,0.07089640200138092
4070,0.0008398800855502486,0.0020870198495686054,0.005230250768363476,0.010464778169989586,0.02133568748831749,0.0983918085694313,0.13595923781394958,0.33464866876602173,0.5023571252822876
4071,0.0008516987436451018,0.0028867670334875584,0.006124427076429129,0.01058143563568592,0.014329604804515839,0.01844564452767372,0.024683445692062378,0.03856312856078148,0.06984487175941467
4072,0.0014280668692663312,0.007581626996397972,0.030956866219639778,0.0497933104634285,0.09089115262031555,0.12925708293914795,0.17330321669578552,0.1995353400707245,0.17921492457389832
4073,0.0008012743201106787,0.003691228572279215,0.015242284163832664,0.029993291944265366,0.036547865718603134,0.0396120548248291,0.04180417209863663,0.044030509889125824,0.045838192105293274
4074,0.002169093582779169,0.008542677387595177,0.016144417226314545,0.03125721588730812,0.06225498020648956,0.09823524951934814,0.3075607419013977,0.3306970000267029,0.5522921085357666
4075,0.0015130373649299145,0.0058793737553060055,0.018123503774404526,0.03394895792007446,0.048306338489055634,0.06154613196849823,0.08771626651287079,0.13296517729759216,0.28540903329849243
4076,0.0012057970743626356,0.0058327000588178635,0.009367678314447403,0.013108279556035995,0.02051016315817833,0.02756764553487301,0.028726432472467422,0.040107645094394684,0.045988768339157104
4077,0.0011847381247207522,0.0029600830748677254,0.00498407706618309,0.010335825383663177,0.020421335473656654,0.03543657809495926,0.21939903497695923,0.28873270750045776,0.4786141812801361
4078,0.00101191527210176,0.0027770099695771933,0.0058029512874782085,0.009873968549072742,0.01587967947125435,0.024132438004016876,0.037598464637994766,0.0621243491768837,0.3187541663646698
4079,0.0008252228144556284,0.0024405568838119507,0.007644142955541611,0.019205303862690926,0.02528339996933937,0.027996767312288284,0.03132365271449089,0.04700202867388725,0.09894953668117523
4080,0.000819095759652555,0.0029438657220453024,0.011902193538844585,0.02672884613275528,0.03726563602685928,0.04938916116952896,0.06186768412590027,0.05224209651350975,0.37749141454696655
4081,0.0011883405968546867,0.002903626998886466,0.0061103287152945995,0.014340191148221493,0.02854909934103489,0.04658840596675873,0.0679362341761589,0.08474305272102356,0.10476535558700562
4082,0.0007578114746138453,0.0017625479958951473,0.00229698047041893,0.0032026427797973156,0.0040727648884058,0.00544693972915411,0.006857098545879126,0.009638745337724686,0.0792289525270462
4083,0.002305088099092245,0.009939220733940601,0.024132007732987404,0.05272314324975014,0.07152026891708374,0.08393436670303345,0.09780217707157135,0.15883341431617737,0.4942014217376709
4084,0.0008211641106754541,0.0025033564306795597,0.006930521689355373,0.014606909826397896,0.023777132853865623,0.03278863802552223,0.04362373799085617,0.057243961840867996,0.08483151346445084
4085,0.0009612345602363348,0.0027690576389431953,0.00579150952398777,0.016167424619197845,0.03293362259864807,0.05175651237368584,0.07526104152202606,0.11088024824857712,0.16006940603256226
4086,0.0010049096308648586,0.0027511464431881905,0.006212478503584862,0.014666548930108547,0.02574840933084488,0.03337927907705307,0.04129555821418762,0.05049334466457367,0.07842330634593964
4087,0.0018215531017631292,0.006379218306392431,0.016702402383089066,0.030867861583828926,0.04828828573226929,0.07037122547626495,0.13236916065216064,0.2036767601966858,0.38454875349998474
4088,0.0019218536326661706,0.004768387880176306,0.010341848246753216,0.02841280773282051,0.0660119354724884,0.1027195155620575,0.11802192032337189,0.26382553577423096,0.41487401723861694
4089,0.0009613955044187605,0.004493560642004013,0.011104601435363293,0.017844656482338905,0.02182070165872574,0.02186666987836361,0.020312286913394928,0.020218759775161743,0.4127878248691559
4090,0.0010373762343078852,0.002516336040571332,0.005411388352513313,0.009515183046460152,0.016984986141324043,0.0525672510266304,0.07884255796670914,0.09545291215181351,0.14459608495235443
4091,0.0010577478678897023,0.004042327869683504,0.011245268397033215,0.028133459389209747,0.03691859915852547,0.04291975125670433,0.04762383922934532,0.054118674248456955,0.06317940354347229
4092,0.0005634950939565897,0.0013559714425355196,0.002299292478710413,0.0036907910834997892,0.005255601834505796,0.0070459553971886635,0.009015800431370735,0.012511787936091423,0.02481117658317089
4093,0.0011223468463867903,0.003419807180762291,0.007276963442564011,0.014069709926843643,0.03665695711970329,0.05525318533182144,0.05968193709850311,0.06743590533733368,0.12000764906406403
4094,0.0028829649090766907,0.020403018221259117,0.03222805634140968,0.039822302758693695,0.0451403371989727,0.047992318868637085,0.04945533722639084,0.05547071620821953,0.06868550926446915
4095,0.001784440828487277,0.006460589822381735,0.012987411580979824,0.023795541375875473,0.05296320840716362,0.11894141137599945,0.18714487552642822,0.2651812434196472,0.601833164691925
4096,0.0011849773582071066,0.004852393176406622,0.013832880184054375,0.02667396515607834,0.041838157922029495,0.06275125592947006,0.07252049446105957,0.07866693288087845,0.08894972503185272
4097,0.0010246658930554986,0.003277817741036415,0.0067773135378956795,0.011548466980457306,0.017949020490050316,0.026520755141973495,0.03775739669799805,0.05093121901154518,0.07271058857440948
4098,0.0012136052828282118,0.0035383421927690506,0.006414439994841814,0.009106342680752277,0.012896070256829262,0.0236457921564579,0.04318586736917496,0.07590102404356003,0.5259824395179749
4099,0.0009756447398103774,0.0034591364674270153,0.006074999459087849,0.009550794027745724,0.012502625584602356,0.015416702255606651,0.018522508442401886,0.02741391211748123,0.05427532643079758
4100,0.0006194935413077474,0.0014509177999570966,0.0027779308147728443,0.008536124601960182,0.012689358554780483,0.016162490472197533,0.021586449816823006,0.036391619592905045,0.05320141837000847
4101,0.0010968379210680723,0.0038016079925000668,0.008862358517944813,0.011812888085842133,0.015395013615489006,0.018846511840820312,0.021335531026124954,0.02356524020433426,0.027930758893489838
4102,0.0010165375424548984,0.0036349524743855,0.00742667680606246,0.016733918339014053,0.02229742705821991,0.02634935826063156,0.043251924216747284,0.06459800899028778,0.08331770449876785
4103,0.0015237662009894848,0.009777039289474487,0.02144065871834755,0.03558279573917389,0.06213012710213661,0.09220920503139496,0.1172611191868782,0.1363798975944519,0.5832327604293823
4104,0.0010742396116256714,0.00308542069979012,0.006252995692193508,0.012071057222783566,0.02731054648756981,0.050411075353622437,0.1619817614555359,0.19811859726905823,0.44343364238739014
4105,0.0009871330112218857,0.0034380608703941107,0.008694261312484741,0.023598484694957733,0.09775298833847046,0.10341345518827438,0.1276474893093109,0.1677597314119339,0.27853527665138245
4106,0.0011925750877708197,0.0037266016006469727,0.0063513172790408134,0.010388026013970375,0.033040851354599,0.05587138235569,0.073971688747406,0.10852059721946716,0.12771958112716675
4107,0.0008908474701456726,0.0022093909792602062,0.005068983882665634,0.010849949903786182,0.03877104073762894,0.05518777295947075,0.08826000988483429,0.1033467948436737,0.13073362410068512
4108,0.0006915300618857145,0.002277093008160591,0.003956211265176535,0.005569038912653923,0.006872826721519232,0.007649504579603672,0.009298039600253105,0.009435318410396576,0.02020748145878315
4109,0.0017505359137430787,0.009447894990444183,0.018285013735294342,0.026662098243832588,0.03633979707956314,0.047185976058244705,0.057435862720012665,0.07096788287162781,0.11535413563251495
4110,0.0018285579280927777,0.007250501308590174,0.026714367792010307,0.05638759583234787,0.09984388202428818,0.12361305952072144,0.183434396982193,0.27469104528427124,0.33587297797203064
4111,0.0013321496080607176,0.0037134771700948477,0.006916224490851164,0.011414971202611923,0.018440894782543182,0.06130955368280411,0.1185416728258133,0.16203716397285461,0.5106667280197144
4112,0.0010554908076301217,0.0028214831836521626,0.0061866287142038345,0.012692554853856564,0.02004685066640377,0.027892209589481354,0.037775181233882904,0.15502694249153137,0.29600805044174194
4113,0.0012501194141805172,0.003879865165799856,0.008078970946371555,0.019170494750142097,0.03452224284410477,0.07628893852233887,0.19104811549186707,0.20546191930770874,0.19548970460891724
4114,0.0039756568148732185,0.015928424894809723,0.03590785339474678,0.07405763864517212,0.09013594686985016,0.10337624698877335,0.13685891032218933,0.17517323791980743,0.37912696599960327
4115,0.0011092459317296743,0.0038406066596508026,0.011809580959379673,0.028876975178718567,0.061331506818532944,0.10576686263084412,0.15514586865901947,0.20574218034744263,0.29124218225479126
