pid,Step 45,Step 40,Step 35,Step 30,Step 25,Step 20,Step 15,Step 10,Step 5
1500,0.0015085843624547124,0.004257385618984699,0.009527698159217834,0.016106389462947845,0.027371086180210114,0.047078687697649,0.0662076398730278,0.10724684596061707,0.17293836176395416
1501,0.002043759683147073,0.005531175062060356,0.010465987026691437,0.02295864000916481,0.04211246594786644,0.07710260897874832,0.11047323048114777,0.15382547676563263,0.1793706864118576
1502,0.001424793154001236,0.004099372774362564,0.008978386409580708,0.016249220818281174,0.02481360360980034,0.03631928190588951,0.05057831108570099,0.07130571454763412,0.07567660510540009
1503,0.0018583291675895452,0.005270578432828188,0.010120080783963203,0.027391109615564346,0.04539535194635391,0.06124792993068695,0.08810703456401825,0.12084615230560303,0.15786969661712646
1504,0.0016690519405528903,0.00478775380179286,0.009049308486282825,0.014706861227750778,0.030384765937924385,0.046759240329265594,0.07710578292608261,0.10484115034341812,0.18335062265396118
1505,0.0018724746769294143,0.00553918769583106,0.010694941505789757,0.01885693520307541,0.02814299613237381,0.044962573796510696,0.0749799981713295,0.1210685521364212,0.168290913105011
1506,0.0016526217805221677,0.004470854066312313,0.008873675018548965,0.015302982181310654,0.02515316568315029,0.0504210963845253,0.09274446964263916,0.13501419126987457,0.19205042719841003
1507,0.002029762137681246,0.005642393138259649,0.010757959447801113,0.01899978145956993,0.03137032687664032,0.04968659579753876,0.07242721319198608,0.11596629023551941,0.15043868124485016
1508,0.001765088876709342,0.004668785259127617,0.008510967716574669,0.014661264605820179,0.042484819889068604,0.07741851359605789,0.14398404955863953,0.18496137857437134,0.22121256589889526
1509,0.001907149562612176,0.004952773917466402,0.009554967284202576,0.01653173938393593,0.03408784046769142,0.06985759735107422,0.09994925558567047,0.13942256569862366,0.21023765206336975
1510,0.0014983395813032985,0.004191398620605469,0.007595565170049667,0.012377060949802399,0.02055228315293789,0.04436425119638443,0.06917062401771545,0.10931961983442307,0.16467101871967316
1511,0.002112551126629114,0.005618815775960684,0.009714465588331223,0.017765706405043602,0.04745597019791603,0.08258210867643356,0.10708954185247421,0.12302479147911072,0.13875478506088257
1512,0.0017605380853638053,0.004420701414346695,0.007751933299005032,0.012893431819975376,0.026550576090812683,0.042265862226486206,0.06989842653274536,0.08945927023887634,0.1395861953496933
1513,0.0018030963838100433,0.00496754189953208,0.009495529346168041,0.016588127240538597,0.03749620541930199,0.0642404556274414,0.08346004039049149,0.1275819092988968,0.1889272928237915
1514,0.0016069303965196013,0.00411240104585886,0.00768713653087616,0.014377718791365623,0.02118295431137085,0.029041368514299393,0.03910769522190094,0.052226170897483826,0.0815664529800415
1515,0.0014439239166676998,0.003589111380279064,0.006369220558553934,0.010724348947405815,0.01889832317829132,0.03392387181520462,0.053969793021678925,0.14931906759738922,0.22740966081619263
