pid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1500,0.01737777702510357,0.04586055874824524,0.06830307096242905,0.08469666540622711,0.09628655016422272,0.10483697801828384,0.11110544204711914,0.11674240231513977,0.12098090350627899,0.12490499019622803,0.12795288860797882,0.13035763800144196,0.13275472819805145,0.13485175371170044,0.1366949826478958,0.13833174109458923,0.13987018167972565,0.14140041172504425,0.14274105429649353,0.14408114552497864,0.1452038586139679,0.14657899737358093,0.1477879285812378,0.14906996488571167,0.1502847969532013,0.15172767639160156,0.15327423810958862,0.15495947003364563,0.15620529651641846,0.15757723152637482,0.15922269225120544,0.16083574295043945,0.16246646642684937,0.16445419192314148,0.16680766642093658,0.1690870225429535,0.1717248260974884,0.17457905411720276,0.17769071459770203,0.18138371407985687,0.18553680181503296,0.19006341695785522,0.19585339725017548,0.2027692049741745,0.21064969897270203,0.2170259803533554,0.22318238019943237,0.23109889030456543,0.2405523806810379
1501,0.029022622853517532,0.07926739007234573,0.12710915505886078,0.16342000663280487,0.1887357234954834,0.206089586019516,0.22084888815879822,0.23200774192810059,0.24088028073310852,0.24818673729896545,0.25398680567741394,0.25880753993988037,0.2627384662628174,0.265858918428421,0.26848435401916504,0.2708362936973572,0.2727603614330292,0.2743915021419525,0.27589890360832214,0.27716758847236633,0.2782491147518158,0.279367595911026,0.28060805797576904,0.2817533016204834,0.28314805030822754,0.28446006774902344,0.28632643818855286,0.2882081866264343,0.29012471437454224,0.2921780049800873,0.29397422075271606,0.2962043583393097,0.2991351783275604,0.30223315954208374,0.30521854758262634,0.30801206827163696,0.3108842670917511,0.31340497732162476,0.3160807490348816,0.3188541531562805,0.32197967171669006,0.3243182301521301,0.3266643285751343,0.32898637652397156,0.33054617047309875,0.33186689019203186,0.33291304111480713,0.33386895060539246,0.33453795313835144
1502,0.017853863537311554,0.04730258882045746,0.07298675179481506,0.09255440533161163,0.1058594286441803,0.11697585135698318,0.1260586827993393,0.13269443809986115,0.13834045827388763,0.14293116331100464,0.1464509665966034,0.14951422810554504,0.1520734280347824,0.15420833230018616,0.15583787858486176,0.1572214663028717,0.1584690809249878,0.15927039086818695,0.1599857658147812,0.16045647859573364,0.16097109019756317,0.1613795906305313,0.16173574328422546,0.16204538941383362,0.16227883100509644,0.16244247555732727,0.16255635023117065,0.16271734237670898,0.16272489726543427,0.16289256513118744,0.16307514905929565,0.1632271111011505,0.16341155767440796,0.16362008452415466,0.16397634148597717,0.16424524784088135,0.16455990076065063,0.16505996882915497,0.16579805314540863,0.16653668880462646,0.16759522259235382,0.16854287683963776,0.16985826194286346,0.17130687832832336,0.17306041717529297,0.17442728579044342,0.17526403069496155,0.17601647973060608,0.1772964596748352
1503,0.01621418260037899,0.04403519630432129,0.06747148185968399,0.08730270713567734,0.10457748919725418,0.11806710064411163,0.12796232104301453,0.13583867251873016,0.1418648362159729,0.14693109691143036,0.15100350975990295,0.15413445234298706,0.15654678642749786,0.15828967094421387,0.15959230065345764,0.16048362851142883,0.1610504686832428,0.1617163121700287,0.1615610271692276,0.161873459815979,0.16213294863700867,0.1620994508266449,0.16190963983535767,0.16190505027770996,0.16189204156398773,0.16197828948497772,0.16224074363708496,0.16250304877758026,0.16285640001296997,0.16326358914375305,0.1638450026512146,0.16471068561077118,0.16563160717487335,0.1667894423007965,0.1679607629776001,0.16968414187431335,0.171396404504776,0.17359869182109833,0.17646664381027222,0.17946875095367432,0.1827070415019989,0.18637803196907043,0.19065940380096436,0.19532278180122375,0.20019768178462982,0.20379593968391418,0.2078743726015091,0.21289390325546265,0.22057202458381653
1504,0.0255717895925045,0.07117210328578949,0.11536604911088943,0.15096117556095123,0.17780807614326477,0.19723761081695557,0.21214313805103302,0.2228134721517563,0.23120304942131042,0.23741093277931213,0.2427777200937271,0.24690569937229156,0.25040432810783386,0.25325167179107666,0.25524571537971497,0.2569344937801361,0.25811290740966797,0.25885847210884094,0.2592447102069855,0.2595573663711548,0.2597462832927704,0.259846031665802,0.2598949372768402,0.25992855429649353,0.25978732109069824,0.2594779431819916,0.25882190465927124,0.2585133910179138,0.25791794061660767,0.2574955224990845,0.25729700922966003,0.2569883167743683,0.25652876496315,0.25586429238319397,0.25554636120796204,0.25525742769241333,0.2549598813056946,0.2546623647212982,0.2543520927429199,0.25406214594841003,0.2546791434288025,0.25520026683807373,0.25591614842414856,0.2576014995574951,0.25996002554893494,0.2627262771129608,0.26558786630630493,0.26896628737449646,0.27197355031967163
1505,0.02624245546758175,0.06364627927541733,0.09477226436138153,0.11647377908229828,0.13110150396823883,0.14187011122703552,0.15060463547706604,0.1583714634180069,0.16570116579532623,0.17150753736495972,0.17667235434055328,0.18120625615119934,0.18498578667640686,0.1881701946258545,0.19074194133281708,0.19259381294250488,0.1944740265607834,0.19596846401691437,0.19703540205955505,0.19799190759658813,0.19869789481163025,0.19933515787124634,0.20026041567325592,0.20090578496456146,0.2015167474746704,0.20222488045692444,0.20298931002616882,0.20367185771465302,0.2049035131931305,0.20621491968631744,0.20764422416687012,0.20899881422519684,0.2108592689037323,0.21275652945041656,0.21514485776424408,0.21806563436985016,0.22158409655094147,0.22510692477226257,0.22924339771270752,0.23384614288806915,0.23963309824466705,0.24658213555812836,0.25392359495162964,0.26182544231414795,0.27055734395980835,0.27906063199043274,0.2871391177177429,0.29574328660964966,0.30401623249053955
1506,0.02859516441822052,0.0717972069978714,0.10891266912221909,0.13418976962566376,0.15028998255729675,0.15941056609153748,0.16580910980701447,0.17119033634662628,0.1755276769399643,0.17894896864891052,0.18193288147449493,0.18467852473258972,0.18711969256401062,0.18903735280036926,0.190597265958786,0.19216415286064148,0.19331642985343933,0.19455796480178833,0.19559632241725922,0.19628968834877014,0.196981281042099,0.1977434903383255,0.1987038254737854,0.19935031235218048,0.20016120374202728,0.20084147155284882,0.201621413230896,0.20256617665290833,0.20351022481918335,0.20448526740074158,0.20529139041900635,0.20655733346939087,0.2078094780445099,0.20936638116836548,0.2112727165222168,0.21323175728321075,0.2148280292749405,0.21600642800331116,0.2169780135154724,0.21839025616645813,0.2186245173215866,0.21962454915046692,0.2211650311946869,0.2242577224969864,0.22788265347480774,0.2315165400505066,0.23315532505512238,0.23417364060878754,0.23560760915279388
1507,0.03994431719183922,0.10701657831668854,0.16603106260299683,0.21141469478607178,0.2450687736272812,0.2676025927066803,0.2848586142063141,0.29868823289871216,0.30990639328956604,0.31883078813552856,0.32570725679397583,0.331117182970047,0.3359542489051819,0.33975186944007874,0.34274160861968994,0.34517738223075867,0.3471130132675171,0.3491138219833374,0.35051387548446655,0.35200539231300354,0.3528025150299072,0.35321804881095886,0.3538459539413452,0.35441678762435913,0.3550008535385132,0.355667382478714,0.3564216196537018,0.35721445083618164,0.35799160599708557,0.35875970125198364,0.3596727252006531,0.36050906777381897,0.3611638844013214,0.36175352334976196,0.3619110584259033,0.3620096743106842,0.362811803817749,0.36378002166748047,0.3641670346260071,0.36499327421188354,0.3657348155975342,0.3675297796726227,0.36946040391921997,0.37157493829727173,0.37401896715164185,0.37629374861717224,0.37835976481437683,0.38034263253211975,0.3814803957939148
1508,0.03543176129460335,0.09440813958644867,0.14952005445957184,0.19348430633544922,0.22486206889152527,0.2472808063030243,0.26393449306488037,0.27648407220840454,0.28686848282814026,0.29502564668655396,0.3014450967311859,0.3064304292201996,0.3103436231613159,0.31384342908859253,0.3167600631713867,0.318796843290329,0.3207378685474396,0.32222527265548706,0.3235105872154236,0.32471853494644165,0.3258228898048401,0.327027827501297,0.3281313478946686,0.328913152217865,0.33024361729621887,0.33145108819007874,0.3329269587993622,0.33426880836486816,0.3363272249698639,0.33831533789634705,0.34019210934638977,0.34222114086151123,0.3444967567920685,0.3471601903438568,0.3495293855667114,0.3522743880748749,0.35509586334228516,0.358211874961853,0.36110496520996094,0.36317095160484314,0.3644033968448639,0.3658857047557831,0.3667753040790558,0.36790555715560913,0.36867350339889526,0.3697240650653839,0.3708128333091736,0.3723941147327423,0.3754085898399353
1509,0.038151565939188004,0.10090307146310806,0.15707123279571533,0.20214375853538513,0.23317277431488037,0.2553020119667053,0.2718648910522461,0.2847810983657837,0.29484161734580994,0.3023345172405243,0.3083018660545349,0.31301626563072205,0.31699126958847046,0.3203773498535156,0.3231237232685089,0.3249732255935669,0.32671523094177246,0.32820484042167664,0.32917356491088867,0.33014237880706787,0.33071497082710266,0.3312177360057831,0.3316493630409241,0.33208900690078735,0.3326945900917053,0.3330075740814209,0.3334188759326935,0.33376723527908325,0.334224671125412,0.33486318588256836,0.33529072999954224,0.33597251772880554,0.336844265460968,0.3376837968826294,0.3386021852493286,0.3392822742462158,0.3403109610080719,0.34121593832969666,0.3422347605228424,0.34282299876213074,0.34362632036209106,0.3446359634399414,0.34598785638809204,0.3472135365009308,0.34862175583839417,0.3504776656627655,0.3510873019695282,0.3509972095489502,0.3516201674938202
