pid,step_1,step_2,step_3,step_4,step_5,step_6,step_7,step_8,step_9,step_10,step_11,step_12,step_13,step_14,step_15,step_16,step_17,step_18,step_19,step_20,step_21,step_22,step_23,step_24,step_25,step_26,step_27,step_28,step_29,step_30,step_31,step_32,step_33,step_34,step_35,step_36,step_37,step_38,step_39,step_40,step_41,step_42,step_43,step_44,step_45,step_46,step_47,step_48,step_49
4750,0.0001422831846866,0.0003195309545844,0.0006000772118568,0.0009357962990179,0.0013080304488539,0.0018887454643845,0.0025513465516269,0.0033889105543494,0.0044926311820745,0.0057442602701485,0.0073105026967823,0.0090567953884601,0.0109456907957792,0.0129728186875581,0.0151964016258716,0.0174540821462869,0.0198072027415037,0.0227828063070774,0.0258192121982574,0.0291421264410018,0.0325185991823673,0.0358561873435974,0.0392819754779338,0.0432158261537551,0.0470674037933349,0.0510753281414508,0.0549989379942417,0.0589685589075088,0.0631373822689056,0.067250907421112,0.0714203715324401,0.0756546258926391,0.0801036208868026,0.0844542607665062,0.0888612121343612,0.0935754477977752,0.0981202572584152,0.1030789911746978,0.1083512157201767,0.1135424226522445,0.1195328682661056,0.1254242956638336,0.1318902820348739,0.1386811882257461,0.1461532264947891,0.1540157198905944,0.1626020073890686,0.1719710826873779,0.1813821345567703
4751,0.0001186030713142,0.0003325998259242,0.0006741737597621,0.0011888127774,0.0018381741829216,0.0027564191259443,0.0039094355888664,0.0053148395381867,0.0070336647331714,0.0090895611792802,0.0113700749352574,0.0141472462564706,0.0171578023582696,0.020453680306673,0.0238624215126037,0.0276531893759965,0.0316079743206501,0.0356588140130043,0.0402194783091545,0.0449515394866466,0.0499026253819465,0.0549876317381858,0.060297355055809,0.0655496045947074,0.0709800422191619,0.0765643417835235,0.0822195410728454,0.0880074873566627,0.0939142107963562,0.0999033898115158,0.1059028580784797,0.1120136976242065,0.1181269586086273,0.1242044642567634,0.1303777694702148,0.1365596204996109,0.143147200345993,0.1493160426616668,0.1557191461324691,0.1619636714458465,0.1679585129022598,0.1740038990974426,0.1797468066215515,0.1856450140476226,0.1918640583753585,0.19899682700634,0.2074848413467407,0.2170616835355758,0.2282379418611526
4752,9.74759313976392e-05,0.0002530931960791,0.000470372615382,0.0008032118203118,0.0012118378654122,0.0017702634213492,0.0024788691662251,0.0033701793290674,0.0044015394523739,0.0056147184222936,0.0070279203355312,0.0087194256484508,0.0106285642832517,0.0127657037228345,0.0151095557957887,0.0176750011742115,0.0205746758729219,0.0236545130610466,0.0268942564725875,0.0304601825773715,0.0340707339346408,0.0378040336072444,0.0417619124054908,0.0457408800721168,0.0496519654989242,0.0536609478294849,0.0578292980790138,0.0619416423141956,0.0661378502845764,0.0701662525534629,0.0745454356074333,0.0785969644784927,0.0828886404633522,0.0873303711414337,0.0920122191309928,0.0970835462212562,0.1024696826934814,0.1086617484688758,0.1156833320856094,0.1241870000958442,0.134513720870018,0.1468656361103058,0.1615079343318939,0.1798240691423416,0.2015487551689148,0.2266706228256225,0.2550966739654541,0.2845088243484497,0.3148624002933502
4753,0.0002786543627735,0.000574679870624,0.0009525950881652,0.0014002278912812,0.0019024502253159,0.0025750526692718,0.0034310242626816,0.0045270384289324,0.0057433638721704,0.0074541671201586,0.0091762421652674,0.0113363731652498,0.0135573903098702,0.0165726188570261,0.0198973678052425,0.0236002523452043,0.0277462154626846,0.0328585654497146,0.0381295420229435,0.0438309982419014,0.0503370910882949,0.0573445931077003,0.06521837413311,0.073692187666893,0.0816344916820526,0.0902135744690895,0.0991168320178985,0.1082981377840042,0.1171855553984642,0.1267942488193512,0.1356899142265319,0.1456309407949447,0.1553038954734802,0.1650434136390686,0.175088569521904,0.1853960901498794,0.1965414583683014,0.2082060873508453,0.2205308526754379,0.2338242530822754,0.2480979710817337,0.2641070783138275,0.282785564661026,0.3045203685760498,0.3292304575443268,0.357034683227539,0.3881711363792419,0.4217835068702698,0.4571040272712707
4754,0.0002314749144716,0.000603700755164,0.0011149754282087,0.0018079128349199,0.0026688766665756,0.0038431566208601,0.0052862437441945,0.0069613587111234,0.009042615070939,0.0114152021706104,0.0140074519440531,0.0168474856764078,0.0198941547423601,0.0232163723558187,0.0268754586577415,0.0307569000869989,0.034942802041769,0.0390422195196151,0.0435165837407112,0.0478052385151386,0.0523164644837379,0.0569110587239265,0.0615818835794925,0.0664199590682983,0.0713687390089035,0.0762117058038711,0.0816052481532096,0.0871650204062461,0.0923343673348426,0.0978150516748428,0.1035589277744293,0.109248898923397,0.114689826965332,0.1205289214849472,0.1265054643154144,0.1325421184301376,0.1382558494806289,0.1443213373422622,0.1501693725585937,0.1559801697731018,0.1620155125856399,0.1675502806901931,0.1732821464538574,0.1785338521003723,0.1838176250457763,0.1891664862632751,0.1939254254102707,0.1989983767271042,0.2049699127674102
4755,0.0001895736641017,0.0003926010394934,0.0006917468272149,0.0010202507255598,0.0015193556901067,0.0020318897441029,0.0027469845954328,0.0036299191415309,0.0046636569313704,0.0058645470999181,0.0071162143722176,0.0087083065882325,0.0103683955967426,0.0123142637312412,0.0145195499062538,0.0168766528367996,0.0193213429301977,0.0219852104783058,0.0247423909604549,0.0275009162724018,0.030601255595684,0.0335876792669296,0.0367721617221832,0.0401946455240249,0.0433915928006172,0.0472349822521209,0.0507177673280239,0.054332822561264,0.0577894896268844,0.0615129470825195,0.0656756609678268,0.0697906464338302,0.0740541294217109,0.0782050788402557,0.0826603770256042,0.087102010846138,0.0919447168707847,0.097130112349987,0.1023349463939666,0.1079715713858604,0.1134960204362869,0.1197514981031417,0.1264843046665191,0.1324051022529602,0.1388778090476989,0.1447308957576751,0.1505190879106521,0.1565732210874557,0.162254512310028
4756,0.0001606263977009,0.0004143981495872,0.0007775087142363,0.0012636185856536,0.0019285703310742,0.0027570524252951,0.0039022862911224,0.0052276910282671,0.0069118598476052,0.009165815077722,0.0118552325293421,0.0152684487402439,0.0193800255656242,0.0246572270989418,0.0304886326193809,0.0365636721253395,0.0435018874704837,0.0500876680016517,0.0569878332316875,0.0641575008630752,0.0718621388077735,0.0793888047337532,0.0873926952481269,0.0955695286393165,0.1039683297276496,0.1127080768346786,0.1219147518277168,0.1314632296562194,0.1414077430963516,0.1517173945903778,0.1623649150133133,0.1731011271476745,0.1843496114015579,0.1957137584686279,0.2076733708381652,0.2197721451520919,0.2317835986614227,0.2437163293361663,0.2560337781906128,0.2681527435779571,0.2803632915019989,0.292831540107727,0.3059059381484985,0.3210578858852386,0.3392238020896911,0.3621688783168793,0.3900453746318817,0.4242089092731476,0.4646523594856262
4757,0.0001967393909581,0.0004304238245822,0.0007310751825571,0.0010959457140415,0.0016468719113618,0.0023682387545704,0.0032614534720778,0.0045144888572394,0.0060297669842839,0.0080065885558724,0.0103816455230116,0.013306176289916,0.0166567265987396,0.0203262958675622,0.0244566518813371,0.0287210009992122,0.0341231599450111,0.0398064441978931,0.0460503846406936,0.0519574210047721,0.058095209300518,0.0637396872043609,0.0702174380421638,0.0754020810127258,0.0808539241552352,0.0864327400922775,0.092321366071701,0.0978211760520935,0.1029891222715377,0.1084414795041084,0.1135939806699752,0.1194676980376243,0.1240522414445877,0.1294583231210708,0.1346673667430877,0.1403030157089233,0.145938754081726,0.1515678912401199,0.1581946313381195,0.1648023426532745,0.1721792519092559,0.1801755428314209,0.188942402601242,0.1988377124071121,0.2101282775402069,0.2232603579759597,0.2379631698131561,0.2551862001419067,0.2741191983222961
4758,0.000106346400571,0.0002865490096155,0.000543987727724,0.0009282716782763,0.0014418134232982,0.0020858333446085,0.0028568729758262,0.003745671827346,0.004774697124958,0.0059992838650941,0.0073754070326685,0.0089299483224749,0.01063790358603,0.0126128550618886,0.01487966068089,0.0173783525824546,0.0201568342745304,0.0233730673789978,0.0268469750881195,0.0309247784316539,0.035502191632986,0.0403806865215301,0.0459613427519798,0.052046064287424,0.0585668347775936,0.0657322779297828,0.0734081342816352,0.081471286714077,0.0900170505046844,0.0993760526180267,0.1092742085456848,0.1199294254183769,0.1311563998460769,0.1430259793996811,0.155342161655426,0.1681286692619323,0.1814038604497909,0.1949612349271774,0.2089806199073791,0.2232909202575683,0.2380274981260299,0.2526018619537353,0.2677863836288452,0.2834037244319916,0.2999925315380096,0.3166998624801636,0.3344086110591888,0.3539434671401977,0.3730193674564361
4759,0.0001503362291259,0.0003522135666571,0.0006277570500969,0.0010055414168164,0.0014929138123989,0.0020809017587453,0.0028781648725271,0.0038185324519872,0.005009920336306,0.0063370838761329,0.0079531669616699,0.0099187707528471,0.0120088104158639,0.0142808444797992,0.0169630832970142,0.0197315067052841,0.0224297996610403,0.0254731401801109,0.0288609713315963,0.0321002230048179,0.0356653183698654,0.0391873754560947,0.0429150164127349,0.0467076674103736,0.0508317463099956,0.054713450372219,0.0591351129114627,0.0636642053723335,0.0684167146682739,0.0730317234992981,0.0777311772108078,0.082815334200859,0.0877241343259811,0.0926441475749015,0.0975197553634643,0.1027057915925979,0.1078707724809646,0.1129126995801925,0.1179456412792205,0.1232388466596603,0.1279439330101013,0.1326093077659607,0.1371577829122543,0.1417691707611084,0.1472296714782714,0.152663379907608,0.1601026952266693,0.1698927283287048,0.1820480525493621
