pid,step_1,step_2,step_3,step_4,step_5,step_6,step_7,step_8,step_9,step_10,step_11,step_12,step_13,step_14,step_15,step_16,step_17,step_18,step_19,step_20,step_21,step_22,step_23,step_24,step_25,step_26,step_27,step_28,step_29,step_30,step_31,step_32,step_33,step_34,step_35,step_36,step_37,step_38,step_39,step_40,step_41,step_42,step_43,step_44,step_45,step_46,step_47,step_48,step_49
4750,0.0002360766520723,0.0006317010847851,0.0012577641755342,0.0020417568739503,0.0030617865268141,0.0042726402170956,0.0057219117879867,0.0072139799594879,0.0088147018104791,0.0106560532003641,0.0124456137418746,0.0145800858736038,0.0166192054748535,0.0187452640384435,0.0207146927714347,0.0228805337101221,0.0250542201101779,0.0274485051631927,0.0299266185611486,0.0322131477296352,0.0347495786845684,0.0374621152877807,0.0403503440320491,0.0431834757328033,0.0464596450328826,0.0496224015951156,0.0530784055590629,0.056819662451744,0.0605120994150638,0.0648289173841476,0.069138117134571,0.0738202556967735,0.0789571404457092,0.0839405953884124,0.089609108865261,0.0949744507670402,0.1007811874151229,0.1068080961704254,0.1131713986396789,0.1200328692793846,0.1270457953214645,0.1346092373132705,0.1423202157020568,0.1502867341041565,0.1585500836372375,0.1676747053861618,0.1782683432102203,0.1906049847602844,0.2053068876266479
4751,0.0001277677511097,0.0003857465053442,0.0007919688359834,0.00137131777592,0.0021312939934432,0.0031606289558112,0.004421611316502,0.0059581315144896,0.0077213961631059,0.0097544761374592,0.0121142389252781,0.0146482791751623,0.0173772126436233,0.020378902554512,0.0237612966448068,0.0273554269224405,0.0313580483198165,0.0356810577213764,0.0403582975268363,0.0453438274562358,0.0505750328302383,0.0561908110976219,0.062177624553442,0.0684594064950943,0.0751135572791099,0.0824334472417831,0.0898605212569236,0.0976960808038711,0.1059408485889434,0.1147953793406486,0.1241665631532669,0.1339862197637558,0.1439371407032013,0.1548118889331817,0.1663677096366882,0.1782942116260528,0.1908250153064727,0.2046388834714889,0.2184539288282394,0.2333366870880127,0.2486647665500641,0.2645137906074524,0.281663715839386,0.3004743456840515,0.3214437365531921,0.3474970161914825,0.3782488703727722,0.4118430614471435,0.4486222565174103
4752,0.000106870989839,0.0002905743895098,0.0005663749761879,0.0009548424277454,0.0014990069903433,0.0022190674208104,0.0031586573459208,0.0043303230777382,0.0058298497460782,0.007579491008073,0.0097216330468654,0.01213807053864,0.0150123657658696,0.01809798553586,0.021463006734848,0.0251814275979995,0.0290992483496665,0.0333694815635681,0.0377630516886711,0.0424403324723243,0.0472377203404903,0.0521005615592002,0.0573880746960639,0.06271393597126,0.068622350692749,0.0747885182499885,0.0812885537743568,0.0881131291389465,0.0955673530697822,0.1036147624254226,0.1124884188175201,0.1220639646053314,0.133163496851921,0.1455162018537521,0.1601652652025222,0.1771515309810638,0.1977424025535583,0.2221933156251907,0.2509548366069793,0.2840724885463714,0.3201422095298767,0.3592961430549621,0.4007198810577392,0.4449764788150787,0.4915156364440918,0.5400274395942688,0.5886746644973755,0.6324767470359802,0.6663559079170227
4753,0.0002485399891156,0.0005026647122576,0.000808474374935,0.001170411822386,0.0016137267230078,0.0021249938290566,0.0027895923703908,0.0035387265961617,0.0043408493511378,0.0053941626101732,0.0066121662966907,0.0078544467687606,0.0093705393373966,0.0110811050981283,0.0127964410930871,0.0146426334977149,0.0167046003043651,0.0188324507325887,0.0211146268993616,0.0235314220190048,0.0260179508477449,0.0287480056285858,0.0314502529799938,0.0340882800519466,0.0370146222412586,0.0398485995829105,0.0429719910025596,0.0457862615585327,0.0491325482726097,0.0516697540879249,0.0548995845019817,0.058370292186737,0.0630347728729248,0.0682015120983123,0.0743702948093414,0.0824016705155372,0.0932893455028534,0.1074541583657264,0.1264182925224304,0.150802731513977,0.1820336729288101,0.2208965122699737,0.2699289917945862,0.3281058073043823,0.3951246440410614,0.4624661803245544,0.5237783193588257,0.5855115056037903,0.6496371030807495
4754,0.000242644251557,0.0005899623502045,0.0010667883325368,0.0016574810724705,0.0025033131241798,0.0035807050298899,0.0049631288275122,0.0065225875005126,0.0085738450288772,0.0107796648517251,0.0131604680791497,0.0159782394766807,0.0192112121731042,0.0226537622511386,0.026481369510293,0.0306976232677698,0.0347624383866786,0.0391946732997894,0.0436086803674697,0.0483967512845993,0.0530512258410453,0.0581677332520484,0.0630546808242797,0.0682257413864135,0.0734164118766784,0.0785537213087081,0.0839818492531776,0.0895115807652473,0.0953559428453445,0.1013685837388038,0.107742965221405,0.1142550706863403,0.1210017949342727,0.1281312704086303,0.1353816390037536,0.1432418823242187,0.1513808667659759,0.160867691040039,0.1718660593032837,0.1851579993963241,0.2034351229667663,0.2272410988807678,0.2581733465194702,0.3004953861236572,0.3538609445095062,0.4221959710121155,0.5017550587654114,0.580987811088562,0.6440305113792419
4755,0.0001896882313303,0.0004292589146643,0.0007103444077074,0.001035826280713,0.0014253696426749,0.0018972129328176,0.0023780493065714,0.0029281021561473,0.0035723708570003,0.0042556189000606,0.0049472795799374,0.0057726544328033,0.0066951042972505,0.0076076462864875,0.0086032217368483,0.00968380831182,0.0107648810371756,0.0118977827951312,0.0132033620029687,0.0143897663801908,0.0158011466264724,0.01723063737154,0.0188025385141372,0.0203289166092872,0.0221605990082025,0.0238695982843637,0.0255722030997276,0.0276243519037961,0.0296422690153121,0.0317566059529781,0.0338607430458068,0.0364216193556785,0.0389354899525642,0.0418327301740646,0.0446935296058654,0.0483662225306034,0.0525325909256935,0.057794377207756,0.0637257695198059,0.0707852989435195,0.0797106921672821,0.0907378494739532,0.1058561727404594,0.1259147375822067,0.1514907032251358,0.1810553818941116,0.2131978720426559,0.2483388632535934,0.2874647974967956
4756,0.0001910250430228,0.0005036189686506,0.0009646579856052,0.0015510660596191,0.0023197431582957,0.0032287233043462,0.0042947875335812,0.0055248886346817,0.0070246183313429,0.0087352218106389,0.0107120238244533,0.0129159726202487,0.0155079569667577,0.0184745658189058,0.0218717977404594,0.025889178737998,0.030580623075366,0.0360682681202888,0.0421729944646358,0.0493149757385253,0.0569923445582389,0.0655945986509323,0.0751660242676734,0.0847147405147552,0.0955331176519393,0.1070413142442703,0.119304820895195,0.1318899393081665,0.1449416577816009,0.1587706208229065,0.1730369478464126,0.1875543892383575,0.2024325281381607,0.2171443551778793,0.2313573062419891,0.2460405528545379,0.2599480152130127,0.2743582725524902,0.2896716892719269,0.305869460105896,0.3235950469970703,0.34319669008255,0.367051899433136,0.3930734395980835,0.4200023412704468,0.4501217007637024,0.4835426807403564,0.516670286655426,0.5474016666412354
4757,0.0001625126169528,0.0003844222810585,0.0005760567146353,0.0008737354073673,0.001219050376676,0.0015708457212895,0.0019534057937562,0.0024419270921498,0.0029251191299408,0.0035206575412303,0.0041613434441387,0.0049076727591454,0.0056858044117689,0.0065738381817936,0.0075092818588018,0.0084823258221149,0.0096381185576319,0.0107169514521956,0.0117864627391099,0.012838632799685,0.0139760784804821,0.0152421379461884,0.0164068285375833,0.0176312755793333,0.0188493113964796,0.0202554278075695,0.021754078567028,0.0231562033295631,0.0245366357266902,0.0260764472186565,0.0275950729846954,0.0291010122746229,0.0308538861572742,0.0329605191946029,0.0350309163331985,0.0374274998903274,0.039917591959238,0.0429476648569107,0.0464052371680736,0.0505163706839084,0.0556850619614124,0.0620223581790924,0.0696604549884796,0.0790093913674354,0.0898242145776748,0.1031899079680442,0.1184663325548172,0.1361613422632217,0.1556056141853332
4758,9.874755050987004e-05,0.0002667004009708,0.000509312027134,0.000862605520524,0.0013343767495825,0.0019583529792726,0.002752470318228,0.0036717229522764,0.0048173260875046,0.0061735203489661,0.0077231237664818,0.0095438323915004,0.0117102526128292,0.0141505515202879,0.0168935526162385,0.0200625527650117,0.0235971808433532,0.0274221114814281,0.0316221565008163,0.0362763926386833,0.0414420440793037,0.0470135435461998,0.0529701337218284,0.0594243630766868,0.0661959797143936,0.0731867104768753,0.0803673937916755,0.0878814309835434,0.09580959379673,0.1038667112588882,0.1118893176317215,0.1199480593204498,0.1284196972846985,0.1366351544857025,0.1451829671859741,0.1534345895051956,0.1619240790605545,0.1704613864421844,0.1794471889734268,0.1885851323604583,0.1981425583362579,0.2086842060089111,0.2203134596347808,0.2343534678220749,0.2507192194461822,0.2703643143177032,0.2947643995285034,0.3237622678279876,0.3550920784473419
4759,0.0001338977017439,0.0003067597863264,0.000517139560543,0.0007808513473719,0.0011033652117475,0.0015564690111204,0.002084907144308,0.0027201373595744,0.0034743412397801,0.0044851172715425,0.0056630098260939,0.0069996211677789,0.0085197929292917,0.010328241623938,0.0124320071190595,0.0143977273255586,0.016495494171977,0.018579714000225,0.0208441670984029,0.0232167579233646,0.0256664268672466,0.0280044861137866,0.0303049478679895,0.0325176157057285,0.034984890371561,0.037418708205223,0.0397858321666717,0.0421467944979667,0.0446952655911445,0.047305904328823,0.0500511080026626,0.0529334917664527,0.0564657635986804,0.0600594580173492,0.0641009360551834,0.0690460726618766,0.0750137642025947,0.0825671628117561,0.0918136164546012,0.1041540503501892,0.120370015501976,0.1423996090888977,0.17010098695755,0.2062636315822601,0.2491640895605087,0.2957749664783478,0.3460049629211426,0.3981994390487671,0.4481813907623291
